Text,Generated Summary,ROUGE-1 Precision,ROUGE-1 Recall,ROUGE-1 F1,ROUGE-2 Precision,ROUGE-2 Recall,ROUGE-2 F1,ROUGE-L Precision,ROUGE-L Recall,ROUGE-L F1
good quality nectar tastybr br however expecting fluid ounce ounce weightbr br find ounce weight make fluid ounce,oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz oz,1.0,0.25,0.39999999680000003,0.0,0.0,0.0,1.0,0.25,0.39999999680000003
first time ive ever used agave nectar great keep blood sugar stable great buy also,"great price
Summary: great price",0.3333333333333333,0.5,0.39999999520000007,0.0,0.0,0.0,0.3333333333333333,0.5,0.39999999520000007
sweetner best brings true flavor ever add great health benefts,Summary: great health benefts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love stuff sweetens without affecting blood glucose level could figure make tequila would set kidding,"back
Summary: sweetener",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
finally found natural sugar substitute added benefit low glycemic index agave delicious recommended many friend economical purchase oz bottle,Summary: natural sugar substitute,0.5,1.0,0.6666666622222223,0.3333333333333333,1.0,0.4999999962500001,0.5,1.0,0.6666666622222223
used buy wholesome sweetners agave like little better switched became expensive cheeper option taste seems little le sweet find use get right sweetness coffee dont like container doesnt pour well pour better squeeze bottle dont sticky mess counter every day fine price continue shipped every month,Summary: great sweetener,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love using sweeten tea coffee etc taste much better low glycemic sweetener bitter aftertaste,Summary: great low glycemic tea,0.2,0.5,0.2857142816326531,0.0,0.0,0.0,0.2,0.5,0.2857142816326531
ordered product two time happy delivery product work great cooking baking substitute sugar chai latte,Summary: great cooky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
really like product taste great coffee tea lost weight cutting sugar replacing honey agave nectar,Summary: great coffee,0.3333333333333333,0.25,0.2857142808163266,0.0,0.0,0.0,0.3333333333333333,0.25,0.2857142808163266
using day diet guided lowglycemic eating month fair success amber agave nectar become primary sweetener low glycemic effect blood sugar taste mellowand sweetening power higher sugar use le without twang honey one thing tried still using sugar making kombucha still use sugar im sure would good idea introduce raw element kombucha actually may overcaution nothing related actual chemistry circumstancebr br primary us sweetening yogurt using little baking use salad dressing fruit dessert etc limiting sweet consumptionwe dont use lot nice need plan try using homemade jam later season buy subscription cost le local walmart le health food store brand best date bottle received may,Summary: low glycemic effect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glad introduced brand sweetner replace sugar much better really like sweetens herbal sweet tea without use much used place pancake syrup learning use first thing learn learned use became hooked would even look sugar highly reccomend want clean fresh taste feel foodsif purchase sweetner take advantage ship save save lot money long run,Summary: great sweetener,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love product best natural sweetener ever tried tried many use also pancake syrup substitute honey peanut butter honey sandwich last long time good value,Summary: best natural sweetener ever,0.2,1.0,0.33333333055555564,0.0,0.0,0.0,0.2,1.0,0.33333333055555564
using agave nectar several month found staple home madhava agave nectar good tasting good buy,Summary: good agave nectar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stuff great low glycemic substitute sugar youll body great favor size economical shipping fast got mine soon,Summary: great low glycemic substitute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
save little money buying larger quantity opposed smaller bottle like taste agave cross honeymaple good pie cereal frozen yogurt etc,Summary: good pie cereal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
awesome product ive ordered many time honeylike flavored lower glycemic sweetener thats great coffee tea,Summary: great coffee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thank product use time appreciate promptness price excellent thanks,Summary: great product,0.6666666666666666,1.0,0.7999999952000001,0.5,1.0,0.6666666622222223,0.6666666666666666,1.0,0.7999999952000001
low glycemic index diet help control blood sugar hormone level nutritionist recommended agave nectar sweetener since gi index low opposed honey low sugar mids ive tried supermarket health food store wholesale club price usually around oz bottle ish xoz used like honey substitute c every c sugar reduce liquid thbr br also use carrot cake recipe equal substitution instead sugar substitute whole wheat flour instead white flour dont decrease liquid delicious youd never know thats actually good,Summary: sweetener,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disappointed product could see many calorie time ordered received see calorie per tablespoon granulated sugar calorie per tablespoon could agave nectar better sugar,Summary: great product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dinner friend family saloon rte entertainment complex sanford fl besides awesome staff ask keith fabulous food escargot must serve china mist tea st time chose tropical organic green doubt best flavored tea ever,Summary: best tea ever,0.75,1.0,0.8571428522448981,0.6666666666666666,1.0,0.7999999952000001,0.75,1.0,0.8571428522448981
youve tried conventional kettle crinkle chip verson salt peper cant compare easily spicy chip ever eat oompletely enjoyable finish bag indside coated spice great stuff,Summary: great chip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
best tasting tortilla chip ever become allergic tomato love tortilla chip much flavor chip longer miss pico de gallo prefer eat plain also right amount heat make flovorful overpoweringly spicy,Summary: best tasting tortilla chip ever,0.16666666666666666,0.2,0.18181817685950424,0.0,0.0,0.0,0.16666666666666666,0.2,0.18181817685950424
potato chip delicious potato chip approximately two year difficult find organic chip amazon lowered price finally chance order definitely ordering family love pure void artificial flavoring true flavor present satisifies need something salty sweet spicy crunchy,Summary: great chip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chip great snack dont want junk assiciated chip try youll like,Summary: great snack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love chip flavor plain sweet spicy time drawback tad bit much salt still great flavor,Summary: yum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thesedont like hot food might bit much great balance sweetness spice course kettle chip good chip use good oil make even plain one tasty also like ridged chip usually crunchy hard chew dont want work hard deliciousness like spicy barbecue definitely like chip,Summary: great chip,0.3333333333333333,0.2,0.24999999531250006,0.0,0.0,0.0,0.3333333333333333,0.2,0.24999999531250006
right amount spice make hot also sweet hard find new jersey one bag around,Summary: great jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cant believe wonderful chip slightly spicy taste give chip extra punch flavor family offically addicted,Summary: great chip,0.3333333333333333,0.2,0.24999999531250006,0.0,0.0,0.0,0.3333333333333333,0.2,0.24999999531250006
chip perfect snacking without salsa texture brittle thin like plockys chipsbr br downside spice minimal,"flavor
Summary: perfect snacking",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
think plockys brand whole cut quality found lack taste somewhat little greasy,Summary: plockys brand whole,0.5,0.2857142857142857,0.36363635900826446,0.0,0.0,0.0,0.5,0.2857142857142857,0.36363635900826446
best chip ever eaten everyone family love sweet spicy crispyreally good delivery perfect crushed chip fantastic overall,Summary: best chip ever,0.25,0.5,0.33333332888888895,0.0,0.0,0.0,0.25,0.5,0.33333332888888895
nice case chip quite tasty definitely enjoy kettle sea salt black pepper wish bigger bag,Summary: tasty,0.5,1.0,0.6666666622222223,0.0,0.0,0.0,0.5,1.0,0.6666666622222223
ordered week organic food delivery service oh word spicy burning spicy like tonguewarming sweetish saltya really stronglyflavored delicious chip like barbecue flavor nice sweetmexified barecuebr br also like organicbr br ate oz bag le minute bad dang theyre sinfully deliciousbr br granted oz whole lot skimpy price often case come organic calorie pop geeshbr br yes cals per oz serving thats par course fried chipsbr br verdict fattening crispy flavorful delicious best stick small serving side lowfat sandwich soupbr br enjoybr br mir,"abr br
Summary: spicy spicy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
first think chip arent spicy spice grow bite really good,Summary: great chip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cant say enough good thing plockys chip purchased flavor black bean flavor hrefhttpwwwamazoncomgpproductbgwkogplockys tortilla chip black bean n rice ounce bag pack love taste better well known brand satisfying never eaten tortilla chip didnt make feel guilty afterwards plockysi always eat le feel satisfied actually prefer eaten themselvesno dipsand keep bag desk work even lunch time grab something bring work share friend love fan plockys chip continue purchase amazon,Summary: great chip,0.3333333333333333,0.2,0.24999999531250006,0.0,0.0,0.0,0.3333333333333333,0.2,0.24999999531250006
aunt gave bag immediately addicted actual piece bean chip overly salty like chip love zip agreed awesome without salsa trans fat,Summary: yummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
excited thinking favorite discontinued kettle flavor disappointed opened box found substitution keeping would ordered bag flavor good bbq chip could get flavor grocery store oh favorite food item always get discontinued one star substitution country bbq start chip chip longed,Summary: great flavor,0.3333333333333333,0.125,0.18181817785123974,0.0,0.0,0.0,0.3333333333333333,0.125,0.18181817785123974
love chip eaten alone since crisp tasty dip every one introduced chip love expiration date month ordering bag didnt come near going stale,Summary: best chip ever,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bought chip wanted try tasty sure unique different flavor right thicknessbr br remains crunchy spicy flavorful hint tabasco paprika sauce heat rice granule embedded tortilla chip however spice lacking chip liked muchbr br would recommend anyone want try red bean rice tortilla chip go ahead put ingredient nacho except cheese maybe el pastor shredded meat tomato etcetera,Summary: yummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love chip unique taste incredible crispy texture used get henry san diego ca moved ordering amazon since running constantly,Summary: great chip,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333283333334
chip one found tasty healthy fewer fat calorie plus higher fiber want good taste nutritionthe perfect blend,Summary: tasty healthy,0.3333333333333333,0.25,0.2857142808163266,0.0,0.0,0.0,0.3333333333333333,0.25,0.2857142808163266
love cant always get local store dont keep stocked even though always buying strong enough dip condiment great flavor grain texture,Summary: best dip ever,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spicy chip lot great flavor warned left stanky breath afterwards first time ate night even brushing flossing could taste mouth next morning careful eat especially hanging people later day,Summary: great flavor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
first time ate chip aruba couldnt find area ct imagine joy found amazon love hope continue carry price terrific pay aruba run bag buy case amazon good job problem everybody want steal bag case come thats oksharing good,Summary: great price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chip delicious like salt pepper flavored chip solid crunch cant go wrong thesethey tastiest bag ive come across sea salt easier palette regular salt fact trouble cutting midbag even though normally enjoy low sodium diet would feel like le lush oz bag,Summary: best bag ever,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
used buy local supermarket longer carried finding amazon purchased box found fresh delicious remembered chip also healthy definately buy,Summary: healthy chip,0.3333333333333333,0.5,0.39999999520000007,0.0,0.0,0.0,0.3333333333333333,0.5,0.39999999520000007
plockys red bean rice tortilla chip really tasty shared bag daughter iraq said ummm good good artificial stuff,Summary: yum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
like plockysbr like usbr plockys plockysbr mean fussbr taste goodbr healthy toobr plockys plockysbr grab bag twobr thank plockys,Summary: plockys plockys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love potato chip r soooo good sweet spicy overwhelming enough work palate salty enough balance sweetness ordering soon love,Summary: yum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
best potato chip ive ever best price ive ever paid service respectable shipping free,"shipping
Summary: best potato chip",0.4,0.4,0.3999999950000001,0.25,0.25,0.24999999500000009,0.4,0.4,0.3999999950000001
love product different flavor fantastic family like grain best corn tortilla chip house,Summary: best corn tortilla chip,0.2,0.3333333333333333,0.24999999531250006,0.0,0.0,0.0,0.2,0.3333333333333333,0.24999999531250006
love chip dont even like black bean tasty yum plus good,"price
Summary: yum",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chip fanfreakintastic doubt best chip ever nice sweet smoky flavor little bitoheat oh ya baby,Summary: best chip ever,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nice amount heat smoke tasty chip go great brew,Summary: great chip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chip salty hint sweet crisp crunchy best chip ive ever,"tasted
Summary: best chip ever",0.2,0.3333333333333333,0.24999999531250006,0.0,0.0,0.0,0.2,0.3333333333333333,0.24999999531250006
ordered black bean ricewhich really really love stock week finally opened package kicked tried earlier little kick swallow let know hint hot pepper sort took pot luck night came home empty bag used another bag garnish salad took pot luck came home empty salad bowlbr definitely order againa hrefhttpwwwamazoncomgpproductbgwluguplockys tortilla chip red bean n rice ounce bag pack,Summary: great product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
first introduced red rice bean chip hometown bethlehem pa moved north carolina unable find chip local area trip back home would buy bunch bag bring back nc discovered could order online life great chip time favorite everyone serve love got ta try youll hooked nancy walsh,Summary: great chip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ok dont want get addicted dont try plockys red bean rice tortilla chip husband started one seemingly anodyne bag store weve received second case wont last long beware,Summary: great product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
husband mexican picky tortilla chip absolutely love texture light crispy rather thick crunchy actually usually prefers hearty cruncy chip like el ranchero flavor fantastic thilled bean rice corn base make incredibly flavorful touch onion garlic addition go embarrassing amount never ever like plain chip eat without anything else although theyre particularly amazing fresh salsa highly recommend,Summary: best chip ever,0.25,0.25,0.24999999500000009,0.0,0.0,0.0,0.25,0.25,0.24999999500000009
hrefhttpwwwamazoncomgpproductbgwluguplockys tortilla chip red bean n rice ounce bag pack first tasted chip visiting relative ky available live ordered amazon wow friend family addicted spicy flavor grab first bite bag open gone,Summary: delicious chip,0.3333333333333333,0.5,0.39999999520000007,0.0,0.0,0.0,0.3333333333333333,0.5,0.39999999520000007
like chip salsa quacomole better cips market even great order long available thank making accessablebr br shelly kenyon,Summary: best salsa quacomole,0.25,0.25,0.24999999500000009,0.0,0.0,0.0,0.25,0.25,0.24999999500000009
guess there telling tickle palate im huge tabasco fan love unconventional snack dont taste even remotely like wonderful sauce theyre made didnt find much kick practically bland fact even strong aversion wasting food throw give away case favor find bag locally taking chance,Summary: delicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yeast extract listed ingredient sound harmless right specifically chip contain autolyzed yeast extract chemical level monosodium glutamate derived different source toxic property kettle still advertises product containing msg acknowledge chip safe people msg sensitivity,Summary: chip safe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flavorful enough taste seems seasoning fall chip sink bottom bag bad really liked idea healthier potato chip would buy,Summary: great chip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plockys chip made several whole grain touch sweetness little lower fat sodium regular tortilla chip flavor performs tortilla chip ever eaten hold great salsa dip nothing wimpy wish company made bigger bag love usually found organic food section grocery seem difficult obtain shelf always empty order case youll glad disappear fast,Summary: great salsa dip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love chip ordered florida case chip came without packing inside bag box cushioning needle say chip broken would order great item cant package aid minimal chip breakage one wasting money,Summary: great product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
received chip gift basket absolutely loved searched high low unable find saw immediately ordered case chip light crispy flavorful good love dip chili plain try youll hooked,Summary: delicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chip truly amazing theyre light crisp great tasting nice texture theyre natural low fat sodium need say recently bought bag regular grocery store couldnt belive taste bud thats excited saw amazon decided buy case,Summary: great taste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fantastic chip ive ever could eat whole bag theyre made lot whole grain bean make complete protein qualm feeding kid snack great problem bag small need bigger bag,Summary: great healthy snack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
like potatoe chip hot sweet overwhelming taste garlic also bit salty,Summary: hot sweet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
good job shipping order quicklynothing like ace hardware took week ship,Summary: great product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
long story short tasty purchased number flavor brand favoritebr br noted another reviewer contain msg form yeast extractbr br become popular mean hiding msg lately calling different thing person find use caution consume find whole process hiding plain site bothersomebr br also bag large half air may well help shipping paying premium price organic seems deceptive,Summary: tasty,0.5,0.5,0.4999999950000001,0.0,0.0,0.0,0.5,0.5,0.4999999950000001
wonderful candy hard find got huge bag put freezer came shipped nicely sturdy box heavy plastic great,"product
Summary: great candy",0.5,1.0,0.6666666622222223,0.3333333333333333,1.0,0.4999999962500001,0.5,1.0,0.6666666622222223
bought dad surprise birthday present could find else,Summary: great gift,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
surprised find taiwanshaped pineapple cake cutebr ive never found pineapple cake like local asian supermarket ordered lovely pastry made dragon boat festival party much fun friend think good idea order midautumn festival party,Summary: delicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
really like pineapple shortcake sold unlike massproduction pineapple shortcake use artificial flavoring tasselfields pineapple shortcake use real pineapple make whole world difference even taste fiber pineapplebr br opted traditional pineapple time interested trying longan mango variety next time,Summary: pineapple shortcake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
purchased pack big as soda got immediately like oh man gon na suck regardless quantity error though sure kicked redbr br everyone town absolutely love highly recommend along soda voltagesbr br malcom,"pton
Summary: great soda",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
well big red fan bought first let tell price amazing mean else get type deal saudi arabia everyone village loved course wondering next shipment get,Summary: great price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
expiration date smashed stale edible real enjoyable price paid one best pretzel whenbr purchased publix stopped carrying must find another addiction,Summary: best pretzel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cinnamon cake loaf wonderful natural flavor moist tender great little sweet treat want something isnt terribly bad diet delicious,Summary: delicious,0.5,1.0,0.6666666622222223,0.0,0.0,0.0,0.5,1.0,0.6666666622222223
unfortunately ordered quite previously neglected look word supreme offer since receiving free shipping delivered husband guest meknew immediately different previously enjoyed currently amazon featured supreme babka awaiting receive future read carefully,Summary: supreme babka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
opened immediately became concerned saw looked like dried white crust rather fluffy frosting package recommended stirring use gave try crust indescribable gelatinous goo best equate white version blue goop mother serf dinner better dead raisin thoughbr tried stir together end result gelatinous goo white crusties lifting knife spread long string goo trailed knifebr opted making frosting instead easy little sprectrum palm shortening lot powdered sugar tiny splash vanilla tiny bit salt rice milk needed consistency beat minute fluffy butter cream frosting thought id get cherrybrookbr br wonder overheated store whole food somethingbr ive read positive review frosting mix maybe ill try next time,Summary: yum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
well opened grayish sticky mess im mad wasting money trying make scratch home would probably end better cheaper oh well live learn,Summary: great product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love cherrybrook kitchen tried almost product excited try ready spread frosting usually keep needed ingredient hand box frosting picky eater especially item contains sugar horrible consistency absolutely nothing like regular canned frosting light fluffy gooey even imagine trying spread cake would rip piece thick gooey even try cake taste texture offputting seriously waste money,Summary: yummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
product disappointment reviewer said gluey sticky texture akin elmers glue edible food product flavor sickening sweet actually thought frosting spoiled bad save time paid make frosting go another brand cherrybrook cake cookie mix good hard believe even sell,Summary: bad product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glad found reduced rack c taste bad way could frost cake stuck kniferan stringswhat mess thought gotten bad batchmy gd birthday cake look like crap would buy mess horrible,Summary: bad batch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
recently purchased sale local grocery store know salebr br fluffy creamy white frosting youd expect find opening jar wasnt expecting like betty crocker pretty bad like others said glueytacky mess would completely ruin cake tried spread reminds taffy hasnt quite hit right stage candy making process taste isnt great either sickeningly sweet even frosting thing might used frosting cinnamon bun still dont think would right consistency,Summary: fluffy white frosting,0.25,0.25,0.24999999500000009,0.0,0.0,0.0,0.25,0.25,0.24999999500000009
honestly say worst frosting ever bought kind generous call frosting consistency rubber cement since time crunch didnt luxury going back store different frosting forged ahead decorated cake horrible experience bad enough put u cake decorating forever spread easily chewing gum stuck everything came contact got crumb cake mixed top didnt even taste good time done decorating knew way could feed mess family ended going store anyway buy premade cake cake took twice long decorate stuff gooey used centerpiece really ugly centerpiece cracked peeled frosting dried,"frostingbr br frosting wouldnt even make good frosting
Summary: worst frosting ever",0.1,0.5,0.16666666388888893,0.0,0.0,0.0,0.1,0.5,0.16666666388888893
work college financial aid keep bowl desk student used buy grocery store learned could get le online lb bag thought good deal found great deal,Summary: great deal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
well worth money calculation different bag dollar amount excellent value approx pop box far ive half box found without wrapper thats pretty good considering need lb dumdum go product enjoy,Summary: great value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pretty good canned meat sausage used dirty rice hamburger used taco salad chicken wild rice pork stuffing turkey gave neighbor dont eat various meat pretty good quality enough large portion werent large chunk fat gristle can ive experienced plenty brand canned meat proportion liquid meat fair one spoonful meat rest liquid either though need cooked shrink quite bit due high fat content meat none meat seasoned helpful meat used flavoring mild spamlike texture taste meatsbut way better spam day almost brine something thats heavily seasoned dont plan frying anything fat meat gave everything slightly rancid soury tasteno idea due higher calorie higher price stock emergency food buy reason,Summary: good canned meat,0.25,0.3333333333333333,0.2857142808163266,0.0,0.0,0.0,0.25,0.3333333333333333,0.2857142808163266
